level_0,index,Wiki ID,Freebase ID,Movie name,Release date,Revenue,Runtime,Languages,Genres,Noms_Pays,Continent
4187,9463,172577,/m/0177cx,Kangaroo Jack,2003-01-11,88929111.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
4521,10245,1722156,/m/05r3qc,Space Cowboys,2000-08-01,128884132.0,124.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",Australia,Oceania
4585,10371,12251889,/m/02vxn_7,Summerfield,1977-09-30,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
4693,10633,21761019,/m/05mrnjp,Clay,1965-08-25,,80.0,"{""/m/02bjrlw"": ""Italian Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",Australia,Oceania
4770,10791,36360176,/m/0k3lg02,Boronia Boys,2009-08-25,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
4807,10874,18953471,/m/02vyyl8,Yes Man,2008-12-09,225990978.0,104.0,"{""/m/02s2l"": ""Estonian Language"", ""/m/02hwhyv"": ""Korean Language"", ""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
4881,11041,772732,/m/03b92p,Taking Lives,2004-03-16,65470529.0,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02js9"": ""Erotica"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/01585b"": ""Slasher""}",Australia,Oceania
4910,11112,34954835,/m/0j45br8,Ronan's Escape,2010-02-15,,16.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
5017,11373,768808,/m/039yp5,The Frighteners,1996-07-19,29359216.0,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy""}",New Zealand,Oceania
5035,11420,17441828,/m/04lqvly,Waltz with Bashir,2008-05-15,11125849.0,85.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/03hkp"": ""Hebrew Language""}","{""/m/03g3w"": ""History"", ""/m/0424mc"": ""Experimental film"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/0k345"": ""Avant-garde""}",Australia,Oceania
5111,11600,35124614,/m/0j640y_,A Divided Heart,2005-12-01,,,"{""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
5117,11611,26197428,/m/0b75b3g,Secrets,1992-12-03,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
5117,11611,26197428,/m/0b75b3g,Secrets,1992-12-03,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04rlf"": ""Music"", ""/m/07s9rl0"": ""Drama""}",New Zealand,Oceania
5192,11765,28618942,/m/0cs1_g9,McLeod's Daughters,1996-05-11,,94.0,{},"{""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/015w9s"": ""Television movie""}",Australia,Oceania
5192,11765,28618942,/m/0cs1_g9,McLeod's Daughters,1996-05-11,,94.0,{},"{""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/015w9s"": ""Television movie""}",New Zealand,Oceania
5300,12018,4848029,/m/0cqt1m,The Bank,2001-09-06,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
5300,12018,4848029,/m/0cqt1m,The Bank,2001-09-06,,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/03q4nz"": ""World cinema""}",New Zealand,Oceania
5385,12196,697868,/m/033pck,Dead Calm,1989-04-07,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0c3351"": ""Suspense""}",Australia,Oceania
5385,12196,697868,/m/033pck,Dead Calm,1989-04-07,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/0c3351"": ""Suspense""}",New Zealand,Oceania
5644,12757,5558615,/m/0dshmb,Jindabyne,2006-07-20,,118.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01lrrt"": ""Melodrama"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",Australia,Oceania
5644,12757,5558615,/m/0dshmb,Jindabyne,2006-07-20,,118.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/01lrrt"": ""Melodrama"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",New Zealand,Oceania
5713,12875,10746393,/m/02qnxd8,No Reservations,2007-07-25,92601050.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04rlf"": ""Music"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
5796,13072,20920299,/m/05b21vn,The Getting of Wisdom,1977-06-15,,101.0,{},"{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
5815,13122,7203413,/m/0kv0cl,Angst,2000-08-31,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0vgkd"": ""Black comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",Australia,Oceania
5844,13176,4159282,/m/0bm9_q,Spotswood,1992-07-01,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
5844,13176,4159282,/m/0bm9_q,Spotswood,1992-07-01,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/03q4nz"": ""World cinema"", ""/m/0219x_"": ""Indie""}",New Zealand,Oceania
5848,13180,32642997,/m/0h3mpcm,ZTS: State of Entropy,2002-12-20,,81.0,{},"{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
5896,13279,11171532,/m/02r2fpv,The Vanished,2005-12-07,,13.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/01jfsb"": ""Thriller"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
5899,13282,2374501,/m/077dw1,The Relic,1997-01-10,33956608.0,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/060__y"": ""Film adaptation""}",New Zealand,Oceania
5931,13374,23982957,/m/076vh88,Crush,1992-09-15,,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",New Zealand,Oceania
5947,13411,16393302,/m/03wjc95,Death's Requiem,2007-02-06,,30.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror""}",Australia,Oceania
5960,13429,2627143,/m/07sqs0,RASH,2005-07-21,,73.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0hj3n07"": ""Culture & Society"", ""/m/0hj3n4v"": ""Graphic & Applied Arts"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
5979,13479,239587,/m/01jrbb,Finding Nemo,2003-05-30,921111197.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",Australia,Oceania
6028,13588,29759141,/m/0fq1f11,The Blonde Captive,1931-12-30,,73.0,{},"{""/m/01jfsb"": ""Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
6279,14163,6268341,/m/0fzsln,Footy Legends,2006-08-03,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0219x_"": ""Indie""}",Australia,Oceania
6301,14218,21922672,/m/05p09dd,Oscar and Lucinda,1997-12-31,1897404.0,132.0,{},"{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/060__y"": ""Film adaptation""}",Australia,Oceania
6350,14326,6880509,/m/0gt_k0,Newsfront,1978-07-29,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
6350,14326,6880509,/m/0gt_k0,Newsfront,1978-07-29,,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",New Zealand,Oceania
6396,14413,24158848,/m/07kdls3,Hollywood Vice Squad,1986-10-02,,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0gf28"": ""Parody"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy"", ""/m/03btsm8"": ""Action/Adventure""}",Australia,Oceania
6454,14548,27930967,/m/09vq1kn,Crush,2009-06-13,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery""}",Australia,Oceania
6454,14548,27930967,/m/09vq1kn,Crush,2009-06-13,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/02n4kr"": ""Mystery""}",New Zealand,Oceania
6467,14567,571311,/m/02r6sh,An Angel at My Table,1990-09-05,1054638.0,158.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n34"": ""Feminist Film"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mws"": ""Biopic [feature]""}",Australia,Oceania
6467,14567,571311,/m/02r6sh,An Angel at My Table,1990-09-05,1054638.0,158.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n34"": ""Feminist Film"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3mws"": ""Biopic [feature]""}",New Zealand,Oceania
6530,14696,31916334,/m/0c0l41c,To Have & to Hold,1996-10-31,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery""}",Australia,Oceania
6565,14753,8737659,/m/027gy0k,Speed Racer,2008-04-28,93945766.0,129.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/01z02hx"": ""Sports"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",Australia,Oceania
6882,15431,1374201,/m/04xnsh,Saving Silverman,2001-02-09,26086706.0,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/0c_v2"": ""Thai Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0556j8"": ""Buddy film"", ""/m/06qm3"": ""Screwball comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0bbc17"": ""Gross out"", ""/m/02l7c8"": ""Romance Film""}",Australia,Oceania
7179,16092,6410239,/m/0g491b,The Land Before Time XII: The Day of the Flyers,2006-12-06,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0hqxf"": ""Family Film"", ""/m/0bj8m2"": ""Children's"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation"", ""/m/095bb"": ""Animated cartoon""}",Australia,Oceania
7210,16169,11486399,/m/02rfhl7,The Unique Oneness of Christian Savage,2002-04-30,,18.0,{},"{""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
7268,16285,28145987,/m/0cm9l9x,Uninhabited,2010-05-14,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0c3351"": ""Suspense"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural""}",Australia,Oceania
7279,16301,7194623,/m/0kv047,West,2007-07-05,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}",Australia,Oceania
7330,16417,17769549,/m/047ctcn,The Last Confession of Alexander Pearce,2009-01-25,,60.0,"{""/m/03x42"": ""Irish"", ""/m/02h40lc"": ""English Language""}","{""/m/03g3w"": ""History"", ""/m/03npn"": ""Horror""}",Australia,Oceania
7481,16758,36125772,/m/0k0vydm,How We Beat the Emden,1915-12-06,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/06ppq"": ""Silent film"", ""/m/082gq"": ""War film""}",Australia,Oceania
7540,16898,32634697,/m/0c1jshs,Sky Pirates,1986-01-16,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
7671,17193,22395193,/m/05t01_s,The Last Frontier,1986-11-03,,178.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
7671,17193,22395193,/m/05t01_s,The Last Frontier,1986-11-03,,178.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",New Zealand,Oceania
7705,17279,5570666,/m/0dt1jc,God On My Side,2006-11-02,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/04p5fxn"": ""Christian film"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
7709,17286,34384773,/m/0h_9byq,The Swagman's Story,1914-03-02,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",Australia,Oceania
7792,17490,31992932,/m/0fpbpdr,The Alien Years,1988-04-19,,300.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
7838,17602,10534798,/m/02qh1ck,A Black and White World,2005-08-02,,9.0,"{""/m/02h40lc"": ""English Language""}","{""/m/02hmvc"": ""Short Film"", ""/m/02l7c8"": ""Romance Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01g6gs"": ""Black-and-white""}",Australia,Oceania
7873,17697,25168343,/m/09g7vzn,Piece of My Heart,2009-04-05,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama""}",New Zealand,Oceania
8052,18069,16251166,/m/03wf1kn,Niflheim: Blood & Bullets,2009-12-23,,,"{""/m/02h40lc"": ""English Language""}","{""/m/03npn"": ""Horror"", ""/m/082gq"": ""War film""}",Australia,Oceania
8161,18294,163894,/m/015t5q,Heavenly Creatures,1994-10-14,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/0d63kt"": ""Gay"", ""/m/01q03"": ""Cult"", ""/m/04xvlr"": ""Period piece"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01hmnh"": ""Fantasy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}",Australia,Oceania
8161,18294,163894,/m/015t5q,Heavenly Creatures,1994-10-14,,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hn10"": ""LGBT"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3n01"": ""Crime Drama"", ""/m/0d63kt"": ""Gay"", ""/m/01q03"": ""Cult"", ""/m/04xvlr"": ""Period piece"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01hmnh"": ""Fantasy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age""}",New Zealand,Oceania
8211,18403,30524,/m/07hvh,The Year of Living Dangerously,1983-01-21,,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",Australia,Oceania
8211,18403,30524,/m/07hvh,The Year of Living Dangerously,1983-01-21,,115.0,"{""/m/02h40lc"": ""English Language""}","{""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/03mqtr"": ""Political drama""}",New Zealand,Oceania
8352,18719,10956863,/m/02qw5r3,Under The Rising Sun,2004-08-01,,,"{""/m/02h40lc"": ""English Language""}",{},Australia,Oceania
8484,19002,34901644,/m/0j46cn3,Valentine's Day,2008-07-06,,,"{""/m/02h40lc"": ""English Language""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
8494,19019,2561398,/m/07n4n3,You Wish!,2003-01-10,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hj3myq"": ""Children's/Family""}",New Zealand,Oceania
8516,19069,20935471,/m/05b2d7t,Grievous Bodily Harm,1988-10-27,82267.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/09blyk"": ""Psychological thriller""}",Australia,Oceania
8517,19070,18578563,/m/04g2ldh,Me Myself I,1999-10-06,,104.0,"{""/m/02h40lc"": ""English Language""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s2s"": ""Time travel"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03rzvv"": ""Romantic fantasy""}",Australia,Oceania
8609,19291,1884712,/m/063m9m,Dark City,1998-02-27,27200316.0,111.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/06n90"": ""Science Fiction"", ""/m/03j0dp"": ""Neo-noir""}",Australia,Oceania
8652,19386,25175359,/m/09gq7p7,Son of a Lion,2007-10-06,,92.0,"{""/m/0swlx"": ""Pashto language""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",Australia,Oceania
8721,19532,34397001,/m/0h_cd6k,Rats in the Ranks,1996-09-05,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0jtdp"": ""Documentary""}",Australia,Oceania
8896,19911,789903,/m/03cd0x,Catwoman,2004-07-23,82102379.0,87.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/04pbhw"": ""Superhero movie"", ""/m/0btmb"": ""Superhero"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action""}",Australia,Oceania
8931,19986,1595142,/m/05f7xf,Return to Never Land,2002-02-15,109862682.0,72.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film""}",Australia,Oceania
8976,20072,1586802,/m/05dl1s,Black Robe,1991-09-05,,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/021s0r"": ""Algonquin Language"", ""/m/0dqhd"": ""Cree language"", ""/m/018tw7"": ""Mohawk Language"", ""/m/04h9h"": ""Latin Language""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03k9fj"": ""Adventure""}",Australia,Oceania
9105,20382,29629615,/m/0fpgsvk,Shadow of the Boomerang,1961-08-17,,98.0,{},"{""/m/07s9rl0"": ""Drama""}",Australia,Oceania
9140,20471,35261368,/m/0j7kj28,The Unknown,1915-02-01,,,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/06ppq"": ""Silent film"", ""/m/05p553"": ""Comedy film""}",Australia,Oceania
9227,20647,20812190,/m/057w0bq,Backlash,1987-03-26,,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
9246,20686,7148350,/m/0h6tdb,Opal Dream,2006-09-28,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film""}",Australia,Oceania
9246,20686,7148350,/m/0h6tdb,Opal Dream,2006-09-28,,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/02h8pkk"": ""Family Drama"", ""/m/0hj3mxx"": ""Childhood Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/0hqxf"": ""Family Film""}",New Zealand,Oceania
9257,20718,1339073,/m/04tyzf,Visitors,2003-11-27,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s2s"": ""Time travel""}",Australia,Oceania
9257,20718,1339073,/m/04tyzf,Visitors,2003-11-27,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s2s"": ""Time travel""}",New Zealand,Oceania
9260,20722,2215314,/m/06wkmv,Blue Fin,1978-11-16,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hqxf"": ""Family Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
9293,20780,21880834,/m/05p9h7_,"Two Fists, One Heart",2009-03-19,,105.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/01z02hx"": ""Sports"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",Australia,Oceania
9301,20805,35646369,/m/0jkzkb7,Recipe for Murder,2011-05-26,,52.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0jtdp"": ""Documentary""}",Australia,Oceania
9371,20969,32874614,/m/04p7yz1,Moonlite,1910-12-31,,42.0,{},"{""/m/02hmvc"": ""Short Film""}",Australia,Oceania
